,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,t_conf_atr
57391,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57392,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57393,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57394,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57395,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57396,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57397,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57398,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57399,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57400,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57401,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57402,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57403,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57404,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57405,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57406,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57407,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57408,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57409,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57410,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57411,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57412,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57413,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57414,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57415,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57416,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57417,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57418,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57419,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57420,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57421,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57422,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57423,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57424,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57425,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57426,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57427,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57428,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57429,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57430,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57431,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57432,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57433,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57434,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57435,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57436,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57437,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57438,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57439,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57440,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57441,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57442,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57443,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57444,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57445,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57446,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,3
57447,Clipper,C93,2500.0,80.0,93.0,6792.91,126.5,3
57448,Clipper,C93,2500.0,80.0,93.0,6792.91,126.5,3
57449,Clipper,C93,2500.0,80.0,93.0,6792.91,126.5,3
57450,Clipper,C93,2500.0,80.0,93.0,6792.91,126.5,3
57451,Clipper,C93,2500.0,80.0,93.0,6792.91,126.5,3
57452,Clipper,C93,2500.0,80.0,93.0,6792.91,126.5,3
57453,Clipper,C93,2500.0,80.0,93.0,6792.91,126.5,3
57454,Clipper,C93,2500.0,80.0,93.0,6792.91,126.5,3
57455,Clipper,C96,2500.0,80.0,96.0,7238.23,128.0,3
57456,Clipper,C96,2500.0,80.0,96.0,7238.23,128.0,3
57457,Clipper,C96,2500.0,80.0,96.0,7238.23,128.0,3
57458,Clipper,C96,2500.0,80.0,96.0,7238.23,128.0,3
57459,Clipper,C96,2500.0,80.0,96.0,7238.23,128.0,3
57460,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57461,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57462,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57463,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57464,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57465,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57466,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57467,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57468,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57469,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57470,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57471,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57472,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57473,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57474,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57475,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57476,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57477,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57478,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57479,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57480,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57481,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57482,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57483,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57484,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57485,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57486,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57487,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57488,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57489,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57490,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57491,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57492,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57493,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57494,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57495,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57496,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57497,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57498,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57499,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57500,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57501,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57502,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57503,GE Wind,GE1.7-100,1700.0,80.0,100.0,7853.98,130.1,3
57504,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57505,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57506,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57507,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57508,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57509,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57510,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57511,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57512,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57513,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57514,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57515,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57516,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57517,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57518,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57519,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57520,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57521,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57522,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57523,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57524,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57525,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57526,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57527,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57528,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57529,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57530,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57531,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57532,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57533,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57534,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57535,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57536,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57537,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57538,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57539,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57540,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57541,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57542,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57543,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57544,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57545,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57546,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57547,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57548,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57549,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57550,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57551,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57552,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57553,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57554,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57555,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57556,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57557,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57558,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57559,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57560,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57561,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57562,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57563,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57564,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57565,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57566,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57567,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57568,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57569,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57570,Nordex,AW125/3000,3000.0,87.5,125.0,12271.85,150.0,3
57571,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57572,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57573,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57574,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57575,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57576,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57577,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57578,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57579,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57580,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57581,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57582,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57583,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57584,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57585,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57586,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57587,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57588,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57589,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57590,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57591,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57592,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57593,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57594,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57595,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57596,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57597,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57598,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57599,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57600,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57601,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57602,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57603,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57604,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57605,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57606,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57607,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57608,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57609,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57610,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57611,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57612,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57613,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57614,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57615,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57616,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57617,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57618,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57619,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57620,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57621,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57622,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57623,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57624,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57625,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57626,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57627,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57628,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57629,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57630,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57631,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57632,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57633,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57634,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57635,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57636,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57637,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57638,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57639,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57640,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57641,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57642,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57643,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57644,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57645,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57646,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57647,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57648,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57649,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57650,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57651,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57652,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57653,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57654,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57655,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57656,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57657,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57658,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57659,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57660,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57661,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57662,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57663,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57664,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57665,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57666,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57667,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57668,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57669,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57670,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57671,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57672,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57673,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57674,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57675,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57676,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57677,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57678,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57679,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57680,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57681,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57682,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57683,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57684,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57685,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57686,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57687,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57688,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57689,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57690,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57691,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57692,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57693,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57694,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57695,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57696,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57697,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57698,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57699,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57700,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57701,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57702,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57703,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57704,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57705,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57706,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57707,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57708,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57709,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57710,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57711,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57712,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57713,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57714,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57715,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57716,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57717,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57718,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57719,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57720,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57721,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57722,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57723,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57724,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57725,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57726,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57727,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57728,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57729,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57730,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57731,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57732,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57733,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57734,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57735,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57736,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57737,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57738,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
57739,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
